E250118428L1C002R04203408425|Cx:i:7940|Cy:i:17682|1DC90E007A460|7CFFC	gi|154146457|gb|AC197400.3|	Macaca mulatta	98.980	98	1	0	3	100	193379	193282	98	7.12e-39	173	MACACA MULATTA BAC clone CH250-143A12 from chromosome 15, complete sequence
E250118428L1C003R02801609546|Cx:i:16800|Cy:i:11865|1419F0E0CBDC2|64E91	gi|18449981|gb|AC026717.4|	Homo sapiens	97.959	98	2	0	3	100	64941	65038	98	8.68e-38	168	Homo sapiens chromosome 5 clone CTD-2144F13, complete sequence
E250118428L1C003R02801609546|Cx:i:16800|Cy:i:11865|1419F0E0CBDC2|64E91	gi|15290375|gb|AC026692.5|	Homo sapiens	97.959	98	2	0	3	100	64951	65048	98	8.68e-38	168	Homo sapiens chromosome 5 clone CTC-257L10, complete sequence
E250118428L1C003R02801609546|Cx:i:16800|Cy:i:11865|1419F0E0CBDC2|64E91	gi|15451702|gb|AC035147.4|	Homo sapiens	97.959	98	2	0	3	100	101582	101485	98	8.68e-38	168	Homo sapiens chromosome 5 clone CTD-2309M13, complete sequence
E250118428L1C004R00700769538|Cx:i:8385|Cy:i:4870|A55751A28CE5|7055C	gi|161016748|emb|CU463126.13|	Sus scrofa	100.000	98	0	0	3	100	205734	205637	98	1.67e-40	178	Pig DNA sequence from clone CH242-460K5 on chromosome 18, complete sequence
E250118428L1C004R03601212849|Cx:i:15050|Cy:i:14302|1489270C82315|B883C	gi|2954808523|ref|XM_073018021.1|	Chlorocebus sabaeus	96.000	100	4	0	1	100	6419	6518	100	3.69e-36	163	PREDICTED: Chlorocebus sabaeus exostosin like glycosyltransferase 3 (EXTL3), transcript variant X4, mRNA
E250118428L1C004R03601212849|Cx:i:15050|Cy:i:14302|1489270C82315|B883C	gi|2954808521|ref|XM_037983831.2|	Chlorocebus sabaeus	96.000	100	4	0	1	100	6416	6515	100	3.69e-36	163	PREDICTED: Chlorocebus sabaeus exostosin like glycosyltransferase 3 (EXTL3), transcript variant X3, mRNA
E250118428L1C006R04202900173|Cx:i:8898|Cy:i:15987|244C68B60B700|D7909	gi|2309473549|ref|XM_050789503.1|	Macaca thibetana thibetana	100.000	100	0	0	1	100	1440	1539	100	1.37e-41	181	PREDICTED: Macaca thibetana thibetana guanylate cyclase activator 1A (GUCA1A), mRNA
E250118428L1C006R04202900173|Cx:i:8898|Cy:i:15987|244C68B60B700|D7909	gi|795168606|ref|XM_011986713.1|	Mandrillus leucophaeus	99.000	100	1	0	1	100	1797	1896	100	5.85e-40	177	PREDICTED: Mandrillus leucophaeus guanylate cyclase activator 1A (retina) (GUCA1A), transcript variant X1, mRNA
E250118428L1C006R04202900173|Cx:i:8898|Cy:i:15987|244C68B60B700|D7909	gi|795168611|ref|XM_011986714.1|	Mandrillus leucophaeus	99.000	100	1	0	1	100	2139	2238	100	5.85e-40	177	PREDICTED: Mandrillus leucophaeus guanylate cyclase activator 1A (retina) (GUCA1A), transcript variant X2, mRNA
E250118428L1C006R04202900173|Cx:i:8898|Cy:i:15987|244C68B60B700|D7909	gi|795168615|ref|XM_011986715.1|	Mandrillus leucophaeus	99.000	100	1	0	1	100	1592	1691	100	5.85e-40	177	PREDICTED: Mandrillus leucophaeus guanylate cyclase activator 1A (retina) (GUCA1A), transcript variant X3, mRNA
E250118428L1C006R04202900173|Cx:i:8898|Cy:i:15987|244C68B60B700|D7909	gi|2954752126|ref|XM_007972576.3|	Chlorocebus sabaeus	99.000	100	1	0	1	100	1597	1696	100	5.85e-40	177	PREDICTED: Chlorocebus sabaeus guanylate cyclase activator 1A (GUCA1A), mRNA
E250118428L1C006R04202900173|Cx:i:8898|Cy:i:15987|244C68B60B700|D7909	gi|3129496556|ref|XM_077999970.1|	Macaca mulatta	99.000	100	1	0	1	100	1530	1629	100	5.85e-40	177	PREDICTED: Macaca mulatta guanylate cyclase activator 1A (GUCA1A), mRNA
E250118428L1C006R04202900173|Cx:i:8898|Cy:i:15987|244C68B60B700|D7909	gi|1220211718|ref|XM_021937260.1|	Papio anubis	99.000	100	1	0	1	100	2883	2982	100	5.85e-40	177	PREDICTED: Papio anubis guanylate cyclase activator 1A (GUCA1A), transcript variant X1, mRNA
E250118428L1C006R04202900173|Cx:i:8898|Cy:i:15987|244C68B60B700|D7909	gi|1220211720|ref|XM_009205172.2|	Papio anubis	99.000	100	1	0	1	100	2787	2886	100	5.85e-40	177	PREDICTED: Papio anubis guanylate cyclase activator 1A (GUCA1A), transcript variant X2, mRNA
E250118428L1C006R04202900173|Cx:i:8898|Cy:i:15987|244C68B60B700|D7909	gi|2898837492|ref|XM_071097054.1|	Macaca nemestrina	100.000	96	0	0	5	100	1339	1434	96	2.04e-39	174	PREDICTED: Macaca nemestrina guanylate cyclase activator 1A (LOC139355287), transcript variant X8, mRNA
E250118428L1C006R04202900173|Cx:i:8898|Cy:i:15987|244C68B60B700|D7909	gi|2898837491|ref|XM_011754541.2|	Macaca nemestrina	100.000	96	0	0	5	100	1417	1512	96	2.04e-39	174	PREDICTED: Macaca nemestrina guanylate cyclase activator 1A (LOC139355287), transcript variant X7, mRNA
E250118428L1C011R00604737868|Cx:i:15985|Cy:i:13778|320ECF596D670|775F7	gi|1191898600|ref|XM_021099345.1|	Sus scrofa	98.000	100	2	0	1	100	309	408	100	7.12e-39	172	PREDICTED: Sus scrofa atherin-like (LOC102160410), transcript variant X10, mRNA
E250118428L1C011R00604737868|Cx:i:15985|Cy:i:13778|320ECF596D670|775F7	gi|1191898602|ref|XM_021099346.1|	Sus scrofa	98.000	100	2	0	1	100	309	408	100	7.12e-39	172	PREDICTED: Sus scrofa atherin-like (LOC102160410), transcript variant X11, mRNA
E250118428L1C011R00604737868|Cx:i:15985|Cy:i:13778|320ECF596D670|775F7	gi|2225088614|ref|XM_047797348.1|	Phacochoerus africanus	98.000	100	2	0	1	100	529	430	100	7.12e-39	172	PREDICTED: Phacochoerus africanus nuclear receptor subfamily 2 group F member 2 (NR2F2), transcript variant X1, mRNA
E250118428L1C011R00604737868|Cx:i:15985|Cy:i:13778|320ECF596D670|775F7	gi|1191898584|ref|XM_021099337.1|	Sus scrofa	98.000	100	2	0	1	100	309	408	100	7.12e-39	172	PREDICTED: Sus scrofa atherin-like (LOC102160410), transcript variant X2, mRNA
E250118428L1C011R00604737868|Cx:i:15985|Cy:i:13778|320ECF596D670|775F7	gi|1191898592|ref|XM_021099341.1|	Sus scrofa	98.000	100	2	0	1	100	309	408	100	7.12e-39	172	PREDICTED: Sus scrofa atherin-like (LOC102160410), transcript variant X6, mRNA
E250118428L1C011R00604737868|Cx:i:15985|Cy:i:13778|320ECF596D670|775F7	gi|1191898614|ref|XM_021099352.1|	Sus scrofa	98.000	100	2	0	1	100	309	408	100	7.12e-39	172	PREDICTED: Sus scrofa atherin-like (LOC102160410), transcript variant X17, mRNA
E250118428L1C011R00604737868|Cx:i:15985|Cy:i:13778|320ECF596D670|775F7	gi|1191898610|ref|XM_021099350.1|	Sus scrofa	98.000	100	2	0	1	100	309	408	100	7.12e-39	172	PREDICTED: Sus scrofa atherin-like (LOC102160410), transcript variant X15, mRNA
E250118428L1C011R00604737868|Cx:i:15985|Cy:i:13778|320ECF596D670|775F7	gi|1191898586|ref|XM_021099338.1|	Sus scrofa	98.000	100	2	0	1	100	309	408	100	7.12e-39	172	PREDICTED: Sus scrofa atherin-like (LOC102160410), transcript variant X3, mRNA
E250118428L1C011R00604737868|Cx:i:15985|Cy:i:13778|320ECF596D670|775F7	gi|1191898612|ref|XM_021099351.1|	Sus scrofa	98.000	100	2	0	1	100	309	408	100	7.12e-39	172	PREDICTED: Sus scrofa atherin-like (LOC102160410), transcript variant X16, mRNA
E250118428L1C011R00604737868|Cx:i:15985|Cy:i:13778|320ECF596D670|775F7	gi|1191898608|ref|XM_021099349.1|	Sus scrofa	98.000	100	2	0	1	100	309	408	100	7.12e-39	172	PREDICTED: Sus scrofa atherin-like (LOC102160410), transcript variant X14, mRNA
E250118428L1C011R03403176403|Cx:i:16166|Cy:i:13223|3415C27748491|6683A	gi|8218080|emb|AL121993.7|	Homo sapiens	96.117	103	0	2	2	100	36973	36871	99	3.69e-36	163	Human DNA sequence from clone RP4-776P7 on chromosome 1p13.1-13.3, complete sequence
E250118428L1C013R01800311522|Cx:i:13521|Cy:i:14713|161D42206482D|5C31C	gi|67969375|dbj|AB168939.1|	Macaca fascicularis	97.980	99	2	0	2	100	30	128	99	2.49e-38	170	Macaca fascicularis testis cDNA, clone: QtsA-15939, similar to human chromosome 6 open reading frame 51 (C6orf51), mRNA, RefSeq: NM_138408.1
E250118428L1C013R01800311522|Cx:i:13521|Cy:i:14713|161D42206482D|5C31C	gi|795549186|ref|XM_012050511.1|	Cercocebus atys	97.980	99	2	0	2	100	231	329	99	2.49e-38	170	PREDICTED: Cercocebus atys general transcription factor IIIC, polypeptide 6, alpha 35kDa (GTF3C6), transcript variant X2, mRNA
E250118428L1C013R01800311522|Cx:i:13521|Cy:i:14713|161D42206482D|5C31C	gi|2309472731|ref|XM_050789105.1|	Macaca thibetana thibetana	97.980	99	2	0	2	100	140	238	99	2.49e-38	170	PREDICTED: Macaca thibetana thibetana general transcription factor IIIC subunit 6 (GTF3C6), mRNA
E250118428L1C013R01800311522|Cx:i:13521|Cy:i:14713|161D42206482D|5C31C	gi|795326143|ref|XM_011970633.1|	Mandrillus leucophaeus	97.980	99	2	0	2	100	62	160	99	2.49e-38	170	PREDICTED: Mandrillus leucophaeus general transcription factor IIIC, polypeptide 6, alpha 35kDa (GTF3C6), transcript variant X3, mRNA
E250118428L1C013R01800311522|Cx:i:13521|Cy:i:14713|161D42206482D|5C31C	gi|2898817123|ref|XM_011758957.2|	Macaca nemestrina	97.980	99	2	0	2	100	85	183	99	2.49e-38	170	PREDICTED: Macaca nemestrina general transcription factor IIIC subunit 6 (LOC105492075), transcript variant X1, mRNA
E250118428L1C013R01800311522|Cx:i:13521|Cy:i:14713|161D42206482D|5C31C	gi|2739303032|ref|XM_005551596.4|	Macaca fascicularis	97.980	99	2	0	2	100	64	162	99	2.49e-38	170	PREDICTED: Macaca fascicularis general transcription factor IIIC subunit 6 (GTF3C6), transcript variant X1, mRNA
E250118428L1C013R01800311522|Cx:i:13521|Cy:i:14713|161D42206482D|5C31C	gi|1411151830|ref|XM_025382467.1|	Theropithecus gelada	97.980	99	2	0	2	100	115	213	99	2.49e-38	170	PREDICTED: Theropithecus gelada general transcription factor IIIC subunit 6 (GTF3C6), transcript variant X2, mRNA
E250118428L1C013R01800311522|Cx:i:13521|Cy:i:14713|161D42206482D|5C31C	gi|1411151828|ref|XM_025382466.1|	Theropithecus gelada	97.980	99	2	0	2	100	231	329	99	2.49e-38	170	PREDICTED: Theropithecus gelada general transcription factor IIIC subunit 6 (GTF3C6), transcript variant X1, mRNA
E250118428L1C013R01800311522|Cx:i:13521|Cy:i:14713|161D42206482D|5C31C	gi|2978669272|ref|XM_074036895.1|	Macaca fascicularis	97.980	99	2	0	2	100	64	162	99	2.49e-38	170	PREDICTED: Macaca fascicularis general transcription factor IIIC subunit 6 (GTF3C6), transcript variant X3, mRNA
E250118428L1C013R01800311522|Cx:i:13521|Cy:i:14713|161D42206482D|5C31C	gi|2954737207|ref|XM_008007314.3|	Chlorocebus sabaeus	97.980	99	2	0	2	100	97	195	99	2.49e-38	170	PREDICTED: Chlorocebus sabaeus general transcription factor IIIC subunit 6 (GTF3C6), transcript variant X1, mRNA
E250118428L1C013R03302111890|Cx:i:8165|Cy:i:3411|19676E542B0C2|D59ED	gi|1191913113|ref|XM_021079666.1|	Sus scrofa	100.000	72	0	0	1	72	487	558	100	1.25e-26	131	PREDICTED: Sus scrofa ribosomal protein L36a (RPL36A), mRNA
E250118428L1C013R03302111890|Cx:i:8165|Cy:i:3411|19676E542B0C2|D59ED	gi|328802500|emb|FQ790386.1|	Sus scrofa	100.000	72	0	0	1	72	14441	14512	100	1.25e-26	131	Pig DNA sequence from clone CH242-33J6 on chromosome X, complete sequence
E250118428L1C014R00501884548|Cx:i:18575|Cy:i:17537|3ED26160DCC0D|6E021	gi|1933919269|ref|XR_005200077.1|	Cebus imitator	100.000	37	0	0	4	40	1836	1872	93	2.08e-08	68.0	PREDICTED: Cebus imitator uncharacterized LOC108303586 (LOC108303586), transcript variant X1, ncRNA
E250118428L1C014R00501884548|Cx:i:18575|Cy:i:17537|3ED26160DCC0D|6E021	gi|1804388164|ref|XR_004273551.1|	Sapajus apella	100.000	37	0	0	4	40	1834	1870	93	2.08e-08	68.0	PREDICTED: Sapajus apella uncharacterized LOC116561676 (LOC116561676), ncRNA
E250118428L1C014R01900506372|Cx:i:17701|Cy:i:13114|3BE55D8A80ABD|680D7	gi|5306303|gb|AC007240.2|	Homo sapiens	98.980	98	1	0	3	100	118155	118252	98	7.12e-39	173	Homo sapiens BAC clone RP11-83M8 from 2, complete sequence
E250118428L1C014R02800896079|Cx:i:11741|Cy:i:15260|4D1EC4F4823C|6710A	gi|2978672960|ref|XM_045390844.3|	Macaca fascicularis	95.775	71	3	0	1	71	1300	1370	100	9.31e-22	115	PREDICTED: Macaca fascicularis MyoD family inhibitor (MDFI), transcript variant X6, mRNA
E250118428L1C014R02800896079|Cx:i:11741|Cy:i:15260|4D1EC4F4823C|6710A	gi|2462608498|ref|XM_054355444.1|	Homo sapiens	95.775	71	3	0	1	71	2018	2088	100	9.31e-22	115	PREDICTED: Homo sapiens MyoD family inhibitor (MDFI), transcript variant X1, mRNA
E250118428L1C014R02800896079|Cx:i:11741|Cy:i:15260|4D1EC4F4823C|6710A	gi|2462608500|ref|XM_054355445.1|	Homo sapiens	95.775	71	3	0	1	71	1835	1905	100	9.31e-22	115	PREDICTED: Homo sapiens MyoD family inhibitor (MDFI), transcript variant X2, mRNA
E250118428L1C014R02800896079|Cx:i:11741|Cy:i:15260|4D1EC4F4823C|6710A	gi|2898837578|ref|XM_024795310.2|	Macaca nemestrina	95.775	71	3	0	1	71	1415	1485	100	9.31e-22	115	PREDICTED: Macaca nemestrina MyoD family inhibitor (LOC105489620), transcript variant X2, mRNA
E250118428L1C014R02800896079|Cx:i:11741|Cy:i:15260|4D1EC4F4823C|6710A	gi|2217361483|ref|XM_011514626.3|	Homo sapiens	95.775	71	3	0	1	71	1657	1727	100	9.31e-22	115	PREDICTED: Homo sapiens MyoD family inhibitor (MDFI), transcript variant X7, mRNA
E250118428L1C014R02800896079|Cx:i:11741|Cy:i:15260|4D1EC4F4823C|6710A	gi|2217361475|ref|XM_047418779.1|	Homo sapiens	95.775	71	3	0	1	71	2701	2771	100	9.31e-22	115	PREDICTED: Homo sapiens MyoD family inhibitor (MDFI), transcript variant X9, mRNA
E250118428L1C014R02800896079|Cx:i:11741|Cy:i:15260|4D1EC4F4823C|6710A	gi|2217361472|ref|XM_047418778.1|	Homo sapiens	95.775	71	3	0	1	71	2018	2088	100	9.31e-22	115	PREDICTED: Homo sapiens MyoD family inhibitor (MDFI), transcript variant X1, mRNA
E250118428L1C014R02800896079|Cx:i:11741|Cy:i:15260|4D1EC4F4823C|6710A	gi|795101525|ref|XM_011943913.1|	Colobus angolensis palliatus	95.775	71	3	0	1	71	1840	1910	100	9.31e-22	115	PREDICTED: Colobus angolensis palliatus MyoD family inhibitor (MDFI), transcript variant X3, mRNA
E250118428L1C014R02800896079|Cx:i:11741|Cy:i:15260|4D1EC4F4823C|6710A	gi|2954752059|ref|XM_007972619.3|	Chlorocebus sabaeus	95.775	71	3	0	1	71	1554	1624	100	9.31e-22	115	PREDICTED: Chlorocebus sabaeus MyoD family inhibitor (MDFI), transcript variant X1, mRNA
E250118428L1C014R02800896079|Cx:i:11741|Cy:i:15260|4D1EC4F4823C|6710A	gi|1411152789|ref|XM_025382977.1|	Theropithecus gelada	95.775	71	3	0	1	71	1418	1488	100	9.31e-22	115	PREDICTED: Theropithecus gelada MyoD family inhibitor (MDFI), transcript variant X1, mRNA
E250118428L1C015R03404010940|Cx:i:15917|Cy:i:13616|820C6093F200|65B91	gi|3129239754|ref|XR_013399049.1|	Macaca mulatta	99.000	100	1	0	1	100	2339	2438	100	5.85e-40	177	PREDICTED: Macaca mulatta uncharacterized LOC144331681 (LOC144331681), ncRNA
E250118428L1C017R02003691024|Cx:i:14605|Cy:i:14696|D6FAEEAC0E89|72030	gi|18497203|gb|AC079301.6|	Homo sapiens	95.775	71	3	0	1	71	84481	84411	93	1.06e-21	115	Homo sapiens BAC clone RP11-184F13 from 4, complete sequence
E250118428L1C017R02003691024|Cx:i:14605|Cy:i:14696|D6FAEEAC0E89|72030	gi|16596520|gb|AC008870.8|	Homo sapiens	97.059	68	2	0	2	69	54608	54675	89	1.06e-21	114	Homo sapiens chromosome 16 clone CTD-2196E14, complete sequence
E250118428L1C017R02003691024|Cx:i:14605|Cy:i:14696|D6FAEEAC0E89|72030	gi|1548994290|gb|CP034494.1|	eukaryotic synthetic construct	97.059	68	2	0	2	69	23606278	23606211	89	1.06e-21	114	Eukaryotic synthetic construct chromosome 16
E250118428L1C017R02003691024|Cx:i:14605|Cy:i:14696|D6FAEEAC0E89|72030	gi|29336193|gb|AC012317.7|	Homo sapiens	97.059	68	2	0	2	69	103206	103273	89	1.06e-21	114	Homo sapiens chromosome 16 clone CTD-2385L22, complete sequence
E250118428L1C017R02003691024|Cx:i:14605|Cy:i:14696|D6FAEEAC0E89|72030	gi|16554345|gb|AC016650.6|	Homo sapiens	95.455	66	3	0	6	71	175985	176050	87	5.51e-19	106	Homo sapiens chromosome 5 clone RPCI-1_167J12, complete sequence
E250118428L1C017R02003691024|Cx:i:14605|Cy:i:14696|D6FAEEAC0E89|72030	gi|15281232|gb|AC026807.4|	Homo sapiens	95.455	66	3	0	6	71	93176	93111	87	5.51e-19	106	Homo sapiens chromosome 5 clone RPCI-1_58P9, complete sequence
E250118428L1C017R02003691024|Cx:i:14605|Cy:i:14696|D6FAEEAC0E89|72030	gi|8218094|emb|AL121776.19|	Homo sapiens	95.455	66	3	0	2	67	46158	46093	87	5.51e-19	106	Human DNA sequence from clone RP5-1050K3 on chromosome 20, complete sequence
E250118428L1C017R02003691024|Cx:i:14605|Cy:i:14696|D6FAEEAC0E89|72030	gi|1016841221|ref|NG_011673.2|	Homo sapiens	95.455	66	3	0	2	67	91092	91027	87	5.51e-19	106	Homo sapiens EYA transcriptional coactivator and phosphatase 2 (EYA2), RefSeqGene on chromosome 20
E250118428L1C017R02003691024|Cx:i:14605|Cy:i:14696|D6FAEEAC0E89|72030	gi|1548994295|gb|CP034499.1|	eukaryotic synthetic construct	95.455	66	3	0	2	67	45549600	45549535	87	5.51e-19	106	Eukaryotic synthetic construct chromosome 20
E250118428L1C017R02903402035|Cx:i:2455|Cy:i:8754|1565A58E4D516|DAD9E	gi|1151099599|ref|NG_052969.1|	Homo sapiens	95.918	98	4	0	3	100	145218	145315	98	4.49e-35	159	Homo sapiens potassium voltage-gated channel interacting protein 4 (KCNIP4), RefSeqGene on chromosome 4
E250118428L1C017R02903402035|Cx:i:2455|Cy:i:8754|1565A58E4D516|DAD9E	gi|21307586|gb|AC107462.5|	Homo sapiens	95.918	98	4	0	3	100	127127	127030	98	4.49e-35	159	Homo sapiens BAC clone RP11-338B9 from 4, complete sequence
E250118428L1C017R03804538555|Cx:i:14409|Cy:i:17778|35DC645076604|26A47	gi|2225027655|ref|XM_047765033.1|	Phacochoerus africanus	100.000	69	0	0	6	74	2327	2395	93	5.59e-25	125	PREDICTED: Phacochoerus africanus CXXC finger protein 1 (CXXC1), transcript variant X2, mRNA
E250118428L1C017R03804538555|Cx:i:14409|Cy:i:17778|35DC645076604|26A47	gi|371912970|dbj|AK392627.1|	Sus scrofa	100.000	69	0	0	6	74	2320	2388	93	5.59e-25	125	Sus scrofa mRNA, clone: HTMT10091C03, expressed in hypothalamus
E250118428L1C017R03804538555|Cx:i:14409|Cy:i:17778|35DC645076604|26A47	gi|1191806760|ref|XM_003121437.4|	Sus scrofa	100.000	69	0	0	6	74	2443	2511	93	5.59e-25	125	PREDICTED: Sus scrofa CXXC finger protein 1 (CXXC1), transcript variant X1, mRNA
E250118428L1C017R03804538555|Cx:i:14409|Cy:i:17778|35DC645076604|26A47	gi|2225027653|ref|XM_047765023.1|	Phacochoerus africanus	100.000	69	0	0	6	74	2445	2513	93	5.59e-25	125	PREDICTED: Phacochoerus africanus CXXC finger protein 1 (CXXC1), transcript variant X1, mRNA
E250118428L1C017R03804538555|Cx:i:14409|Cy:i:17778|35DC645076604|26A47	gi|1191806761|ref|XM_005654427.3|	Sus scrofa	100.000	69	0	0	6	74	2387	2455	93	5.59e-25	125	PREDICTED: Sus scrofa CXXC finger protein 1 (CXXC1), transcript variant X2, mRNA
E250118428L1C017R03804538555|Cx:i:14409|Cy:i:17778|35DC645076604|26A47	gi|2871687681|ref|XM_020916761.2|	Odocoileus virginianus	95.652	69	3	0	6	74	2393	2461	93	1.23e-20	112	PREDICTED: Odocoileus virginianus CXXC-type zinc finger protein 1 (LOC110152913), transcript variant X1, mRNA
E250118428L1C017R03804538555|Cx:i:14409|Cy:i:17778|35DC645076604|26A47	gi|2716946896|ref|XM_010996905.3|	Camelus dromedarius	95.652	69	3	0	6	74	2418	2486	93	1.23e-20	112	PREDICTED: Camelus dromedarius CXXC finger protein 1 (CXXC1), transcript variant X1, mRNA
E250118428L1C017R03804538555|Cx:i:14409|Cy:i:17778|35DC645076604|26A47	gi|2992080691|ref|XM_074355410.1|	Camelus bactrianus	95.652	69	3	0	6	74	2500	2568	93	1.23e-20	112	PREDICTED: Camelus bactrianus CXXC finger protein 1 (CXXC1), transcript variant X1, mRNA
E250118428L1C017R03804538555|Cx:i:14409|Cy:i:17778|35DC645076604|26A47	gi|2992080693|ref|XM_010961362.3|	Camelus bactrianus	95.652	69	3	0	6	74	2401	2469	93	1.23e-20	112	PREDICTED: Camelus bactrianus CXXC finger protein 1 (CXXC1), transcript variant X2, mRNA
E250118428L1C017R03804538555|Cx:i:14409|Cy:i:17778|35DC645076604|26A47	gi|2992080694|ref|XM_074355411.1|	Camelus bactrianus	95.652	69	3	0	6	74	2474	2542	93	1.23e-20	112	PREDICTED: Camelus bactrianus CXXC finger protein 1 (CXXC1), transcript variant X3, mRNA
E250118428L1C018R00104919209|Cx:i:15434|Cy:i:15363|642167821|678DB	gi|149944775|gb|AC197881.6|	Macaca mulatta	100.000	100	0	0	1	100	146729	146630	100	1.37e-41	181	Rhesus Macaque BAC CH250-375C11 () complete sequence
E250118428L1C018R00104919209|Cx:i:15434|Cy:i:15363|642167821|678DB	gi|257467525|ref|NG_012846.1|	Homo sapiens	97.000	100	3	0	1	100	36652	36751	100	3.03e-37	168	Homo sapiens matrin 3 (MATR3), RefSeqGene on chromosome 5
E250118428L1C018R00104919209|Cx:i:15434|Cy:i:15363|642167821|678DB	gi|17149372|gb|AC011404.6|	Homo sapiens	97.000	100	3	0	1	100	59854	59953	100	3.03e-37	168	Homo sapiens chromosome 5 clone CTB-43P18, complete sequence
E250118428L1C018R00104919209|Cx:i:15434|Cy:i:15363|642167821|678DB	gi|18854980|gb|AC108080.2|	Homo sapiens	97.000	100	3	0	1	100	28309	28408	100	3.03e-37	168	Homo sapiens chromosome 5 clone CTC-315N8, complete sequence
E250118428L1C019R01503873581|Cx:i:3634|Cy:i:6044|70524609310|70BEB	gi|115550344|dbj|AK238609.1|	Sus scrofa	98.990	99	1	0	2	100	432	530	99	2.04e-39	175	Sus scrofa mRNA, clone:THY010006D10, expressed in thymus
E250118428L1C019R01503873581|Cx:i:3634|Cy:i:6044|70524609310|70BEB	gi|1191877086|ref|XM_021090813.1|	Sus scrofa	98.990	99	1	0	2	100	1693	1791	99	2.04e-39	175	PREDICTED: Sus scrofa myeloid cell nuclear differentiation antigen-like protein (LOC100156073), mRNA
E250118428L1C019R01503873581|Cx:i:3634|Cy:i:6044|70524609310|70BEB	gi|1859044210|gb|MN883838.1|	Sus scrofa	97.938	97	2	0	4	100	180	276	97	3.03e-37	167	Sus scrofa interferon-activable protein 203 isoform 1 mRNA, complete cds
E250118428L1C019R01503873581|Cx:i:3634|Cy:i:6044|70524609310|70BEB	gi|288785085|dbj|AK351966.1|	Sus scrofa	98.864	88	1	0	2	89	433	520	88	1.91e-33	155	Sus scrofa mRNA, clone:THY010117F05, expressed in thymus
E250118428L1C019R01503873581|Cx:i:3634|Cy:i:6044|70524609310|70BEB	gi|115553084|dbj|AK239670.1|	Sus scrofa	98.864	88	1	0	2	89	434	521	88	1.91e-33	155	Sus scrofa mRNA, clone:THY010122D03, expressed in thymus
